youtube_id,video_id,title,bias
UC_vRepQuzI527GtEP1pGYZw,IlA3FxwvEMU,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,HKcAwD7KIy4,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,Lg3_SK4Yoxk,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,bMGSxjUgfbU,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,OhrfZaqjQZE,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,go2OBEau7DA,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,Lhnffr5YVwM,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,FfihnZj25Ts,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,lS5bwJijRSQ,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,wGBI_LGv52c,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,wtWNLsMAU4Q,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,gvUjQ5s95fQ,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,N_TLogPl9IA,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,1-X0Z7twD-8,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,6XvjK1e1ZzY,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,VD0G59He7Ng,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,YHnmgsSjnqc,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,a6TlDzJ6ygg,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,yyWzV9GNrlQ,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,5X_fIQeta0E,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,r_0Pj-5BkHg,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,qKaoXxm9xA4,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,RZjYs0BbvDo,News24,leastbiased
UC_vRepQuzI527GtEP1pGYZw,GDg8PXzwOjQ,News24,leastbiased
UCaMglqOqASm7CfQYv37vzeQ,C_uIr6g5iO4,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,YWsrtdUnM0U,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,ecw37EThGa4,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,D9LGmIgctNY,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,_gp4QLsrQS0,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,sqlT4HDnTx8,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,sW5axWTNU9I,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,v2dQn4ayzgo,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,LpcLLDp2KtM,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,i6JRB_9jM-s,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,zXQNWe320Lo,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,JyMm0QOC3xY,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,jaUrv2bAgus,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,VEY089WqI7s,Young Conservatives,right
UCaMglqOqASm7CfQYv37vzeQ,zVpf3614WBc,Young Conservatives,right
UCaXkIU1QidjPwiAYu6GcHjg,FIhyhMbo1Uw,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,oJa02UcTzxA,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,S58k3ZXRJJc,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,rvRnoO9oA_w,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,zj2AD8ws4UU,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,QOHR4ByEALk,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,WfEaondNLJc,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,pufWV8MhGc4,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,heBfj5KB9wA,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,lctsB_XJIFM,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,Aw1vGSXs17c,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,icQyTPsG5F4,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,PuGZqG3wQJ0,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,g64cgk3LSJU,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,htnAJKkzAXA,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,9YxgEY-W1qs,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,adhusQEblzw,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,y2Jy6X4Ff8w,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,3_udQNX4Pw0,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,79vcjaT6u9k,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,tVXv0HQMmRY,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,G2TT7TkAADc,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,rhO_RetDGvU,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,OFeI4lG_d1Y,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,Oqvx0ZmmBxQ,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,ypZLN81RXmg,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,o1aTPkp-tQg,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,WgDtI6ztFOE,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,bylgYDBf7Uw,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,bNjnzL56_Rw,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,rJncn7zKs_M,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,fy1INiv-nJQ,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,M8uv-uV3XwY,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,fGlKb19DF_A,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,qnehZFhTv1w,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,tgQ_cX13RVw,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,ctA5Ce4h6JU,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,pF8CrfB-Nmo,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,fIZJvxIBknY,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,kQU6VCPWnkM,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,qq1TucgtOFA,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,a3mw97XODbA,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,9MpLE0DU5gE,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,LS1FoMovZng,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,UUwC5aG4Uyg,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,YXulTSaglNE,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,07xU4JYPNKI,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,_QXyAFz2z8k,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,TpKGepjxdt4,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,naJPqmeg83s,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,PfNukjukimg,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,OpNlE__J6dQ,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,_7vSKXNaqHk,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,4MRYD-8bpVw,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,MHEr6QKwm98,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,5hoUNMPoY_0,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,HmMexe22rpY,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,qcVTiC4gasA,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,VY5vXLpJNcw,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,eE3ympdu_dM,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,3_LxezqArzE,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,29KxtzDbmhE,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,QSitaX1bEuk,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,4nXEOv2dKV4,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,sWFPbYjRkcs,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,WPNsQNjg7gM,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,1za0LjlPA_M,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,UypXiV5frng,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,OC1LD3tn28M,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,T-Bb2R9jncQ,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,AzuypvejYjs,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,OM9f2YAKIJg,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,C8ogqxttEKI,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,OxfpasdsH4c,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,CSUAXUfHcsw,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,XOWiMR1sk7o,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,9FQVUSM6qjI,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,t9FEnMCvLEA,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,7xXCYwiHsdU,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,D2qMaJ_uoqI,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,s1TefD8LbQU,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,0hNTDyfC40o,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,vKQRaHMzC_U,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,hnY2EjkOwAQ,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,dGsFp1NXka8,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,6SV0nnrd9H8,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,PY9HU7fUz_g,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,Y5auAIakKM0,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,ZOcfIfrTOnU,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,eIkLkZ8xmI4,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,cU9ZncUcEzM,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,YrU53DbOlBA,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,j0hwHmofc6w,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,3FYOre_p0mg,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,EaMG7CEfSbo,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,RyYn1c5CVy4,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,MDC8LE9Go-s,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,c3FACg9AcXA,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,9K7rLHXdr-Y,MSNBC,left
UCaXkIU1QidjPwiAYu6GcHjg,FWLJWy3lMf0,MSNBC,left
UCaYPEP4en3RHlvC5r34YR2g,X_xN0u2d7AI,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,DJblkdpjCik,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,55Jmip9tk4I,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,PTkJFzstuQ8,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,SvBr3g3uKVM,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,M8zkweuTcg4,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,3XOri_Tp2Sg,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,i6RTVzHDMo8,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,Ppn4-oNFBN8,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,tn2nF_b76WA,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,CFVoXi6s4oc,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,7Et6B5rD8dQ,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,Rf-foyOmNFQ,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,r-kxu6_U4zY,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,Q8TxPoRoH8I,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,qK_nYpeeHVI,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,RFDkgVQYIgY,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,91b0OVEMeA0,TheRemnantvideo,extremeright
UCaYPEP4en3RHlvC5r34YR2g,YR8ylKhtQQg,TheRemnantvideo,extremeright
UCaZOlsm_rEmMLl7rcGprCPQ,yxYnZNIUoDg,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,He_6faW3MvI,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,BOgLby3Beb0,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,8-RyOaFwcEw,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,zdSWsSk_Fhc,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,Z5bGuNm0sFA,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,01HpyeAold4,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,bj-0L6rqfBg,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,X7pp-Fi4_O8,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,uQRcGuHSMe8,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,Mk3BRBxd9fg,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,gZ22F83wl6s,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,2524KdwpNBM,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,TN7jLTxeaEY,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,fGbhsQfVrMs,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,n8p6ECOaEWU,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,MsauvWW-0K8,stpete4peace,left
UCaZOlsm_rEmMLl7rcGprCPQ,Px9EdyFi9Qw,stpete4peace,left
UCac8YoZW1nzs74YXUQf1AXw,HorCfIKIy9g,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,uoyq0Y4PJt8,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,A5D87YbxU1o,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,CrpJhTVZchU,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,CPMqRUW5PAg,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,_jfDt2WsaZQ,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,4mGclY88Mvg,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,PhFHf7RVmug,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,_1w5FVrnxE8,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,ryJasmF2GLw,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,Bl5YDEIT5ds,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,x0oF52hWbms,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,HEpG5OCfNy0,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,xona__2dSAc,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,ZxVrxmMNfbY,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,irOnshbVK54,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,I2-EvfGNdcU,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,RZKQ65n8LYQ,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,CRQ8zocbjb8,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,Hi1TRUJlmAc,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,4l4NCZ_-XmA,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,i-mg_hYQa74,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,KgbwmF25Q58,New Revolution Now,right
UCac8YoZW1nzs74YXUQf1AXw,zqI2koPXOBc,New Revolution Now,right
UCaeO5vkdj5xOQHp4UmIN6dw,VL-mbWOYPyE,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,GGrqBGw4oYU,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,PwFmrI5QQFI,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,2MITPKDE850,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,rh9fEoKu2sQ,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,RgnUTR8dLMU,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,sybYzMhmWog,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,3wi8ljxaszo,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,2XvrNvL2fxs,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,FYAClOv3px4,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,-bV-F2TpJ4Y,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,opqTFVWHfPg,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,4qjHYf7MZOM,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,mzKn-2KGXZM,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,xw70HDeSRjA,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,IN8yGQAUr1A,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,V7oFbWhGwNw,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,7z6NTH7p_8g,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,Oy8VS-fncXQ,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,MsShoD3eS-g,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,amlOX3ILaQQ,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,AZJ7WgD3rUE,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,5tAEQKCbgws,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,03Oqi5TnL8s,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,c6-hAWGySTY,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,xSlvoFmMRtQ,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,-nYGOxdL2Oc,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,_GobgW2U3vQ,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,TP-s1aayW_Y,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,9dMeQTvE4EE,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,c4SUhtamb3k,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,gqodH51yzU8,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,wJfAs2sbQ3s,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,Bh8vqof9hAk,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,Muiw2PYJwf4,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,dodrxU4Lgn4,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,DCytgANu010,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,6_FMLUjALLU,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,hL3uXe1xJpc,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,dq4fdElhUy4,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,gaGYl9MGBqw,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,YbCI7C8qIrk,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,Dd-M8NvyB30,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,iTmFD4HTLnE,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,HZkQNrCEmz4,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,SGdYYy7g4QY,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,mKHJjmlPTq0,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,W7JqsErPAv8,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,SAXVZGog2DY,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,O8Kdwc9RFFI,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,7t2fiubTtVM,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,61eVUPLvI_s,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,SV1u2Q7LG88,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,5b5PaDavHPY,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,-cbDbEryBO4,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,AZRqjBucyk8,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,f6f7HiNEqMY,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,2CWEp1q4Rsk,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,H7wMMoSK94Y,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,1rcqzN8WRqA,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,8LCzqoL7t7w,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,dJkIFnlC8V0,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,VRxe6qAqToc,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,5GmUQj22sjI,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,1U3WpDeqXxo,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,5gLv8-2jAVM,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,ki-S5v7iQL8,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,8ko0DVJkLG0,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,nC2iaKfKJeU,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,5567pHJlbsI,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,Y3YIUtA3_hI,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,1BhTlC4BTJo,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,d3dmB5ihIwQ,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,YW6AQBxSZik,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,zCDCOXyZ4SI,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,JZJjriwtaOo,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,ijVOIm3K5i8,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,sINIUeF2DnU,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,Jl9wAcQJVaI,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,uBwIUJ4-5ho,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,CjlF3kV_HPQ,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,31whKzQmEO4,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,ucaTZxBiy9Y,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,HMqm8Q4oRc8,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,b8ia9IYTY78,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,8kmIEthE13A,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,iZNJhr2qry0,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,iCi7hlXOM10,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,Wn95oPuN4GE,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,rIwiy_BhLI8,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,LJTgpNL-sC4,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,FeO8SPxdvyU,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,7c-w0Xr5tzA,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,nVNw03gyLmk,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,3Kk4Bqy2Z8s,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,zuEeRErxCEI,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,Gp52T1dg658,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,bdUC8nRVyYY,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,Az0hObyQwb0,The Daily Wire,right
UCaeO5vkdj5xOQHp4UmIN6dw,vnwHb0QXZik,The Daily Wire,right
UCaeUKy8bDzOu2DH5c006NbQ,G8aUiPSizT4,BulletinAtomic,leastbiased
UCaeUKy8bDzOu2DH5c006NbQ,8fHHdFfU4Sk,BulletinAtomic,leastbiased
UCaeUKy8bDzOu2DH5c006NbQ,0d1DwfXk5U0,BulletinAtomic,leastbiased
UCaeUKy8bDzOu2DH5c006NbQ,WOcBeT0CTaM,BulletinAtomic,leastbiased
UCaeUKy8bDzOu2DH5c006NbQ,dsudxLS4GXs,BulletinAtomic,leastbiased
UCahujLjSL34EPNxtwKRi_vg,2D7jn0Z6_aU,China Daily,leastbiased
UCahujLjSL34EPNxtwKRi_vg,rDGNBRcLPpA,China Daily,leastbiased
UCahujLjSL34EPNxtwKRi_vg,VDMBIBvgZng,China Daily,leastbiased
